% hyscan_SZA_84_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 6.0, 0.0, 10.0, 0.0, 10.0 
7.0, 6.0, 0.0, 7.0, 0.0, -3.0 
5.0, 6.0, 0.0, 5.0, 0.0, -2.0 
3.5, 6.0, 0.0, 3.5, 0.0, -1.5 
3.0, 6.0, 0.0, -3.0, 0.0, -6.5 
3.5, 6.0, 0.0, -3.5, 0.0, -0.5 
4.0, 6.0, 0.0, -4.0, 0.0, -0.5 
5.0, 6.0, 0.0, -5.0, 0.0, -1.0 
6.0, 6.0, 0.0, -6.0, 0.0, -1.0 
7.0, 6.0, -0.0, -7.0, -0.0, -1.0 
8.0, 6.0, -0.0, -8.0, -0.0, -1.0 
9.9, 6.0, -0.0, -10.0, 0.0, -2.0 
11.9, 6.0, -0.0, -12.0, 0.0, -2.0 
13.9, 6.0, -0.0, -14.0, 0.0, -2.0 
15.9, 6.0, -0.0, -16.0, 0.0, -2.0 
17.9, 6.0, 0.0, -18.0, 0.0, -2.0 
19.9, 6.0, 0.0, -20.0, 0.0, -2.0 
25.1, 6.0, 0.0, -25.3, 0.0, -5.3 
30.1, 6.0, 0.0, -30.3, 0.0, -5.0 
35.1, 6.0, 0.0, -35.3, 0.0, -5.0 
40.0, 6.0, 0.0, -40.3, 0.0, -5.0 
45.0, 6.0, 0.0, -45.3, 0.0, -5.0 
50.0, 6.0, 0.0, -50.3, 0.0, -5.0 
59.9, 6.0, 0.0, -60.3, 0.0, -10.0 
70.1, 6.0, 0.0, -70.5, 0.0, -10.3 
80.0, 6.0, 0.0, -80.5, 0.0, -10.0 
90.1, 6.0, 0.0, -90.8, 0.0, -10.3 
100.0, 6.0, 0.0, -100.8, 0.0, -10.0 
119.9, 6.0, 0.0, -121.0, -0.0, -20.3 
140.0, 6.0, 0.0, -141.8, 0.0, -20.8 
160.0, 6.0, 0.0, -164.0, 0.0, -22.3 
168.0, 6.0, 0.0, -180.0, 0.0, -16.0 
